#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Time Remaining"
15990.0%	3198000	-320326.13189413	302.01509518510056	18.8	15:52:00
15995.0%	3199000	-320321.34306808026	300.93023483417505	18.8	15:51:51
16000.0%	3200000	-319998.2427180894	303.8154198306717	18.8	15:51:42
16005.0%	3201000	-320815.1239401973	300.33308440890147	18.8	15:51:33
16010.0%	3202000	-320956.9270327969	301.1315874195762	18.8	15:51:23
16015.0%	3203000	-320960.7583165651	299.60588033531747	18.8	15:51:14
16020.0%	3204000	-320801.59087235294	302.6608618436501	18.8	15:51:06
16025.0%	3205000	-320243.5213542674	302.5478711436024	18.8	15:50:56
16030.0%	3206000	-321374.8860222078	299.3104344479979	18.8	15:50:47
16035.0%	3207000	-321862.7533274209	300.94671135073185	18.8	15:50:39
16040.0%	3208000	-321284.99822441884	300.8620814072894	18.8	15:50:29
16045.0%	3209000	-321091.41303416993	296.27560827218156	18.8	15:50:20
16050.0%	3210000	-320578.1116637741	300.21170738055446	18.8	15:50:12
16055.0%	3211000	-320874.1263802026	299.1717899493746	18.8	15:50:02
16060.0%	3212000	-321037.5274794148	295.8031767707223	18.8	15:49:53
16065.0%	3213000	-321070.0570101619	297.1891710172219	18.8	15:49:45
16070.0%	3214000	-320340.33909984655	300.8390694021462	18.8	15:49:35
16075.0%	3215000	-321571.87266114494	297.66379311577055	18.8	15:49:26
16080.0%	3216000	-321029.74677256285	303.3869897744855	18.8	15:49:18
16085.0%	3217000	-320276.5058834846	301.9624309268276	18.8	15:49:08
16090.0%	3218000	-320590.7261595365	300.5878359599807	18.8	15:48:59
16095.0%	3219000	-320723.29030219465	297.85842604178197	18.8	15:48:50
16100.0%	3220000	-320635.85621000663	299.346610049231	18.8	15:48:41
16105.0%	3221000	-321095.3265016384	302.1114793846977	18.8	15:48:32
16110.0%	3222000	-322126.768802749	301.9079051864234	18.8	15:48:23
16115.0%	3223000	-321378.9317809199	296.4163212004777	18.8	15:48:14
16120.0%	3224000	-321540.6368806539	301.05460462002594	18.8	15:48:05
16125.0%	3225000	-320529.57035462814	298.12256482988585	18.8	15:47:56
16130.0%	3226000	-320884.6016914996	297.9779833978583	18.8	15:47:47
16135.0%	3227000	-321545.5548811406	300.4126675840958	18.8	15:47:38
16140.0%	3228000	-320379.6797840297	301.1915966060128	18.8	15:47:29
16145.0%	3229000	-321825.50413871487	301.32555222121925	18.8	15:47:20
16150.0%	3230000	-320873.8650042799	299.8330029683146	18.8	15:47:11
16155.0%	3231000	-320436.48758673365	298.18532611878584	18.8	15:47:02
16160.0%	3232000	-320277.8856567929	300.6905359708464	18.8	15:46:53
16165.0%	3233000	-320308.60364742135	297.7400093227102	18.8	15:46:44
16170.0%	3234000	-320842.2020458814	296.2521657975669	18.8	15:46:35
16175.0%	3235000	-320918.17525789747	298.26761503441685	18.8	15:46:26
16180.0%	3236000	-320644.4218416859	302.58056062768475	18.8	15:46:17
16185.0%	3237000	-320551.1469435524	299.9461796550432	18.8	15:46:08
16190.0%	3238000	-320502.7482918005	301.4835421745035	18.8	15:45:59
16195.0%	3239000	-320596.5980919881	299.42260072294494	18.8	15:45:50
16200.0%	3240000	-320388.2362059648	299.1233310489192	18.8	15:45:41
16205.0%	3241000	-321274.5662068729	297.4369635913203	18.8	15:45:32
16210.0%	3242000	-320913.7549991638	299.5059202230061	18.8	15:45:23
16215.0%	3243000	-320939.37610885524	303.4648130098664	18.8	15:45:14
16220.0%	3244000	-320024.61279266095	297.7136043722035	18.8	15:45:05
16225.0%	3245000	-320426.98249585764	299.6307396127531	18.8	15:44:56
16230.0%	3246000	-320403.70298177376	300.3691022842588	18.8	15:44:47
16235.0%	3247000	-319682.8596744754	298.66483749851267	18.8	15:44:38
16240.0%	3248000	-320324.72236033715	299.89891763011997	18.8	15:44:29
16245.0%	3249000	-320452.5737881628	298.4661066631889	18.8	15:44:20
16250.0%	3250000	-321057.3029354119	296.5597720993509	18.8	15:44:11
16255.0%	3251000	-320520.8650001697	299.84261818472663	18.8	15:44:02
16260.0%	3252000	-320048.2106902844	302.6132906525412	18.8	15:43:53
16265.0%	3253000	-319859.464672951	300.74762870626006	18.8	15:43:44
16270.0%	3254000	-319781.6104010076	301.93164379744195	18.8	15:43:35
16275.0%	3255000	-321264.70899685076	296.5794134485021	18.8	15:43:26
16280.0%	3256000	-320725.01448007603	300.5205735637478	18.8	15:43:17
16285.0%	3257000	-320281.8419977084	301.56009332955347	18.8	15:43:08
16290.0%	3258000	-320239.12146956753	297.6381942827292	18.8	15:42:59
16295.0%	3259000	-319579.8337758924	301.99471175447184	18.8	15:42:50
16300.0%	3260000	-320340.4389755889	297.5665152289925	18.8	15:42:41
16305.0%	3261000	-320353.4634409039	303.08810657349466	18.8	15:42:32
16310.0%	3262000	-320285.1712323853	297.6489123884617	18.8	15:42:23
16315.0%	3263000	-320637.4750877707	296.44914358583065	18.8	15:42:14
16320.0%	3264000	-320800.585048154	302.1228616754186	18.8	15:42:05
16325.0%	3265000	-320971.95249820314	302.5083042517804	18.8	15:41:56
16330.0%	3266000	-320074.9184058432	299.3804991337581	18.8	15:41:47
16335.0%	3267000	-321105.97081160475	296.52266336354194	18.8	15:41:38
16340.0%	3268000	-320647.600959277	299.4566993959902	18.8	15:41:29
16345.0%	3269000	-320858.95849580504	301.61638635978534	18.8	15:41:20
16350.0%	3270000	-320701.0048914128	298.54847177340196	18.8	15:41:11
16355.0%	3271000	-320607.94115003105	300.5090167987466	18.8	15:41:02
16360.0%	3272000	-320552.36148470803	301.018611731673	18.8	15:40:53
16365.0%	3273000	-320031.4072201201	298.2899826050124	18.8	15:40:44
16370.0%	3274000	-320382.9206770109	303.8657064625312	18.8	15:40:35
16375.0%	3275000	-320324.44660134893	299.6615141622243	18.8	15:40:26
16380.0%	3276000	-319901.90398232476	298.1349574053478	18.8	15:40:17
16385.0%	3277000	-320324.75149276643	297.03715016421995	18.8	15:40:08
16390.0%	3278000	-320516.40116841835	301.48323034125576	18.8	15:39:59
16395.0%	3279000	-320899.7501158309	302.1306506409613	18.8	15:39:50
16400.0%	3280000	-320401.79035846726	299.2144986061827	18.8	15:39:41
16405.0%	3281000	-320871.49525830173	300.6611487764587	18.8	15:39:32
16410.0%	3282000	-320834.9428609079	298.5411139024356	18.8	15:39:23
16415.0%	3283000	-320432.87609125394	296.9177842844099	18.8	15:39:14
16420.0%	3284000	-320955.13698659954	299.1225556137391	18.8	15:39:05
16425.0%	3285000	-320610.730025148	301.21094775293847	18.8	15:38:56
16430.0%	3286000	-320036.85049814987	303.1127012550761	18.8	15:38:47
16435.0%	3287000	-320500.60953819635	299.6889392485325	18.8	15:38:38
16440.0%	3288000	-319878.15436816844	300.5889678452542	18.8	15:38:30
16445.0%	3289000	-320937.75903886114	298.54761196815224	18.8	15:38:20
16450.0%	3290000	-319960.51265882887	301.0252561971928	18.8	15:38:11
16455.0%	3291000	-320753.3937129178	298.48784403746834	18.8	15:38:03
16460.0%	3292000	-321195.3339589762	301.3245501115023	18.8	15:37:53
16465.0%	3293000	-322148.6463335124	301.1449593694578	18.8	15:37:44
16470.0%	3294000	-321179.2870284077	302.3647313273683	18.8	15:37:36
16475.0%	3295000	-321416.15457820403	297.59271999015715	18.8	15:37:26
16480.0%	3296000	-321613.69558847905	300.108398555186	18.8	15:37:17
16485.0%	3297000	-320776.7830476966	299.5655696525764	18.8	15:37:09
16490.0%	3298000	-320356.95164525113	296.677960291344	18.8	15:36:59
16495.0%	3299000	-321624.51505386643	300.4016168330212	18.8	15:36:50
16500.0%	3300000	-321458.9626721549	298.1013450078351	18.8	15:36:41
16505.0%	3301000	-320238.35735362465	296.79005912208515	18.8	15:36:32
16510.0%	3302000	-321814.11680159206	300.3527558237715	18.8	15:36:23
16515.0%	3303000	-321594.94160160027	303.10483738948625	18.8	15:36:15
16520.0%	3304000	-322086.70316277887	300.0139348171183	18.8	15:36:05
16525.0%	3305000	-320917.28092564316	298.49806625739177	18.8	15:35:56
16530.0%	3306000	-321493.9935798168	297.7985851236548	18.8	15:35:48
16535.0%	3307000	-320876.28092341404	299.1858435781567	18.8	15:35:38
16540.0%	3308000	-320798.9500476108	300.0773066728021	18.8	15:35:29
16545.0%	3309000	-320007.08528215066	300.8123409098604	18.8	15:35:21
16550.0%	3310000	-321166.20523368614	296.68888527734094	18.8	15:35:11
16555.0%	3311000	-320063.30042778654	298.2854466286642	18.8	15:35:02
16560.0%	3312000	-320691.9169894515	299.4194536573955	18.8	15:34:54
16565.0%	3313000	-320416.0841021689	297.5588169267261	18.8	15:34:44
16570.0%	3314000	-320259.62105914066	300.82227432531636	18.8	15:34:35
16575.0%	3315000	-319663.36266026413	301.84231130586943	18.8	15:34:27
16580.0%	3316000	-320170.681876153	297.2075853901201	18.8	15:34:17
16585.0%	3317000	-320677.66262515774	298.38372064709307	18.8	15:34:08
16590.0%	3318000	-321223.5983765337	299.47898362648493	18.8	15:34:00
16595.0%	3319000	-320969.47925186437	302.46053900594757	18.8	15:33:50
16600.0%	3320000	-320742.3569504742	299.32882157277606	18.8	15:33:42
16605.0%	3321000	-321035.3450802183	301.6921179945801	18.8	15:33:33
16610.0%	3322000	-319885.46416195575	300.9130406548102	18.8	15:33:23
16615.0%	3323000	-320568.488671151	302.704993108122	18.8	15:33:15
16620.0%	3324000	-320778.39979803935	303.4374180817783	18.8	15:33:06
16625.0%	3325000	-320606.53216266446	300.94007531086424	18.8	15:32:56
16630.0%	3326000	-320672.8937767935	302.0720175999102	18.8	15:32:48
16635.0%	3327000	-320836.1575846332	294.4517629179898	18.8	15:32:39
16640.0%	3328000	-320365.1674635594	301.74470805479353	18.8	15:32:29
16645.0%	3329000	-320312.47778581455	303.4950360836687	18.8	15:32:21
16650.0%	3330000	-320680.493877094	302.46543797032706	18.8	15:32:12
16655.0%	3331000	-321030.4105269846	300.01557828257705	18.8	15:32:03
16660.0%	3332000	-320100.4380031605	300.237903384419	18.8	15:31:54
16665.0%	3333000	-320632.4012313024	296.6821456002085	18.8	15:31:45
16670.0%	3334000	-320601.548597008	302.74082547115177	18.8	15:31:36
16675.0%	3335000	-319454.70435134345	300.2350049480873	18.8	15:31:27
16680.0%	3336000	-319930.4952456434	299.1950728995784	18.8	15:31:18
16685.0%	3337000	-320855.3168065611	296.35222480477546	18.8	15:31:09
16690.0%	3338000	-320979.68746037735	298.56189971914415	18.8	15:31:00
16695.0%	3339000	-321085.94411340123	302.5440444152012	18.8	15:30:51
16700.0%	3340000	-321351.7891825151	300.4918483227353	18.8	15:30:42
16705.0%	3341000	-320755.32207986596	299.64316162259087	18.8	15:30:33
16710.0%	3342000	-319643.7617966053	299.4993763691695	18.8	15:30:24
16715.0%	3343000	-320457.575534594	301.2829862273382	18.8	15:30:15
16720.0%	3344000	-319783.20859770104	301.9169336923339	18.8	15:30:06
16725.0%	3345000	-320638.5799565562	299.5410347835996	18.8	15:29:57
16730.0%	3346000	-320952.5140025192	297.1975114971254	18.8	15:29:48
16735.0%	3347000	-320668.9349380899	299.3661816124938	18.8	15:29:39
16740.0%	3348000	-321019.635913671	300.6492084409731	18.8	15:29:30
16745.0%	3349000	-320778.504952925	298.88453138109213	18.8	15:29:21
16750.0%	3350000	-320750.5232596069	301.31265128542145	18.8	15:29:12
16755.0%	3351000	-320905.391577316	299.43177103577887	18.8	15:29:03
16760.0%	3352000	-320948.7199503954	301.3322339261012	18.8	15:28:54
16765.0%	3353000	-320411.9101364508	295.68403033533167	18.8	15:28:45
16770.0%	3354000	-320891.64361461345	299.8188720577241	18.8	15:28:36
16775.0%	3355000	-320360.2360009842	302.10156223651194	18.8	15:28:27
16780.0%	3356000	-320615.8995356753	297.85600402889986	18.8	15:28:18
16785.0%	3357000	-320346.3791413307	298.37767995945075	18.8	15:28:09
16790.0%	3358000	-321830.89604899473	302.159980483651	18.8	15:28:00
16795.0%	3359000	-321709.3775218276	299.4704564735209	18.8	15:27:51
16800.0%	3360000	-320894.6688415634	299.1220898264775	18.8	15:27:42
16805.0%	3361000	-320874.96794422483	299.7746946200058	18.8	15:27:33
16810.0%	3362000	-321815.80869755335	300.73047842921113	18.8	15:27:24
16815.0%	3363000	-320591.0082521059	297.4562833357161	18.8	15:27:15
16820.0%	3364000	-320732.7265215269	298.41865724860577	18.8	15:27:06
16825.0%	3365000	-320661.72604260966	301.32655280769137	18.8	15:26:57
16830.0%	3366000	-319785.21880521905	297.78013690261315	18.8	15:26:48
16835.0%	3367000	-318892.79177362076	297.92156562901215	18.8	15:26:39
16840.0%	3368000	-319796.31593411486	300.63250121666925	18.8	15:26:30
16845.0%	3369000	-321474.4021829902	298.56877060530803	18.8	15:26:21
16850.0%	3370000	-320414.04674226884	301.42135663378764	18.8	15:26:12
16855.0%	3371000	-320968.7809038749	300.8925628673299	18.8	15:26:03
16860.0%	3372000	-320192.8540795187	300.42076432319567	18.8	15:25:54
16865.0%	3373000	-320078.0285978238	300.1416781472734	18.8	15:25:45
16870.0%	3374000	-320357.21364696673	300.344687622953	18.8	15:25:36
16875.0%	3375000	-319797.9899254127	301.191532981465	18.8	15:25:27
16880.0%	3376000	-320203.74430037267	299.8556269005885	18.8	15:25:18
16885.0%	3377000	-320247.4680345184	299.5947997324195	18.8	15:25:09
16890.0%	3378000	-319942.51138959033	300.67872333710153	18.8	15:25:00
16895.0%	3379000	-319928.512909445	298.50469021597104	18.8	15:24:51
16900.0%	3380000	-321240.5820341953	299.127463636631	18.8	15:24:42
16905.0%	3381000	-322601.70974741806	300.5385748463756	18.8	15:24:34
16910.0%	3382000	-320962.13738903846	297.38808770891205	18.8	15:24:24
16915.0%	3383000	-320526.1552213391	299.014246561014	18.8	15:24:15
16920.0%	3384000	-321459.5826211176	301.66066547050906	18.8	15:24:07
16925.0%	3385000	-321159.53454825236	300.3640714465671	18.8	15:23:57
16930.0%	3386000	-321107.372057118	301.43033750535403	18.8	15:23:48
16935.0%	3387000	-321051.94391696155	300.035562108654	18.8	15:23:40
16940.0%	3388000	-320756.3912164704	301.4732952037588	18.8	15:23:30
16945.0%	3389000	-320687.4257740299	299.8411117173406	18.8	15:23:21
16950.0%	3390000	-320471.0257205218	300.5439523861475	18.8	15:23:13
16955.0%	3391000	-320151.9690644669	300.3823011619317	18.8	15:23:03
16960.0%	3392000	-319855.8295955155	302.2387106619392	18.8	15:22:54
16965.0%	3393000	-320425.2010185998	301.68519482388734	18.8	15:22:46
16970.0%	3394000	-320080.9231653423	300.2632827699761	18.8	15:22:36
16975.0%	3395000	-320683.7371728795	299.05137847486026	18.8	15:22:27
16980.0%	3396000	-321830.3994603765	299.2676870507445	18.8	15:22:19
16985.0%	3397000	-321058.43043628824	295.7658950327115	18.8	15:22:09
16990.0%	3398000	-321227.9460502197	299.44642630786944	18.8	15:22:01
16995.0%	3399000	-321082.6134185314	299.37095524447733	18.8	15:21:52
17000.0%	3400000	-321235.5994595452	297.894519130392	18.8	15:21:42
17005.0%	3401000	-320140.3423984626	298.1010870133594	18.8	15:21:33
17010.0%	3402000	-319511.52790640923	298.71336478500444	18.8	15:21:25
17015.0%	3403000	-319517.955439501	297.95676881971565	18.8	15:21:15
17020.0%	3404000	-320831.7153085023	302.5830357023819	18.8	15:21:06
17025.0%	3405000	-321155.66363488557	300.68751329206185	18.8	15:20:58
17030.0%	3406000	-320564.2235156649	303.76660550245447	18.8	15:20:48
17035.0%	3407000	-320526.6508627576	297.8122401684945	18.8	15:20:39
17040.0%	3408000	-321019.16210448765	302.32819430379897	18.8	15:20:31
17045.0%	3409000	-320203.1502987277	303.27475752680465	18.8	15:20:21
17050.0%	3410000	-321323.8495338247	300.5332931274783	18.8	15:20:12
17055.0%	3411000	-320905.9564725994	302.03869253167346	18.8	15:20:04
17060.0%	3412000	-320062.4821648204	301.27543798409266	18.8	15:19:54
17065.0%	3413000	-320162.6869979652	295.3615512249601	18.8	15:19:46
17070.0%	3414000	-321366.59292745334	299.2706864223533	18.8	15:19:37
17075.0%	3415000	-320184.45818535006	299.6998057532084	18.8	15:19:27
17080.0%	3416000	-320251.69829473016	297.38452693145535	18.8	15:19:18
17085.0%	3417000	-320887.9426841226	299.68442301583787	18.8	15:19:10
17090.0%	3418000	-320424.00742166117	304.39463802615245	18.8	15:19:00
17095.0%	3419000	-319824.8794578344	297.1455941884166	18.8	15:18:51
17100.0%	3420000	-320882.2099765872	301.4489823541752	18.8	15:18:43
17105.0%	3421000	-319933.17856449005	299.6287166850258	18.8	15:18:33
17110.0%	3422000	-319605.8802903476	300.01166556741015	18.8	15:18:24
17115.0%	3423000	-319999.4216785978	296.1957919329597	18.8	15:18:16
17120.0%	3424000	-320426.8416726608	295.9444858897141	18.8	15:18:06
17125.0%	3425000	-321302.0242774517	301.74595570312346	18.8	15:17:57
17130.0%	3426000	-320140.2095752612	300.2805585593661	18.8	15:17:49
17135.0%	3427000	-321059.44977612235	298.93924203760616	18.8	15:17:39
17140.0%	3428000	-320796.538070783	300.83574057075054	18.8	15:17:30
17145.0%	3429000	-320741.1791074956	301.3659558786048	18.8	15:17:22
17150.0%	3430000	-320459.1489869177	298.2998291643213	18.8	15:17:12
17155.0%	3431000	-321100.5768477591	301.14081833340464	18.8	15:17:03
17160.0%	3432000	-320802.2286825746	301.6849688521299	18.8	15:16:55
17165.0%	3433000	-320048.5839475747	299.3303385984679	18.8	15:16:45
17170.0%	3434000	-320593.23546056286	301.5574300022996	18.8	15:16:36
17175.0%	3435000	-319973.7761998705	302.3610707866794	18.8	15:16:28
17180.0%	3436000	-320508.65447984403	298.9924052606277	18.8	15:16:18
17185.0%	3437000	-320507.02776515787	300.02995050606864	18.8	15:16:09
17190.0%	3438000	-320227.5932616233	301.2858049420776	18.8	15:16:01
17195.0%	3439000	-321315.44948901585	303.0696080480702	18.8	15:15:51
17200.0%	3440000	-320185.3049647771	300.35673510059183	18.8	15:15:43
17205.0%	3441000	-320409.26775824535	300.59124804282766	18.8	15:15:34
17210.0%	3442000	-320158.5905361641	296.12781495082305	18.8	15:15:24
17215.0%	3443000	-320020.2156113393	302.7532568227071	18.8	15:15:16
17220.0%	3444000	-321199.24820890464	301.20903837794174	18.8	15:15:07
17225.0%	3445000	-320903.2494504212	301.29775737693586	18.8	15:14:57
17230.0%	3446000	-320799.51975207264	302.1664300945422	18.8	15:14:49
17235.0%	3447000	-320879.5024156268	302.2520652533575	18.8	15:14:40
17240.0%	3448000	-320408.38573208405	298.745591382357	18.8	15:14:30
17245.0%	3449000	-322012.38506042934	295.4233197218193	18.8	15:14:22
17250.0%	3450000	-321009.9412410697	299.4006622994854	18.8	15:14:13
17255.0%	3451000	-320396.979400947	302.9803171251413	18.8	15:14:04
17260.0%	3452000	-319888.4044494729	301.08680913159856	18.8	15:13:55
17265.0%	3453000	-319923.2666222709	298.8997666595547	18.8	15:13:46
17270.0%	3454000	-320765.28574535716	301.43843228206623	18.8	15:13:37
17275.0%	3455000	-320885.31603173213	300.91975398390423	18.8	15:13:28
17280.0%	3456000	-321070.6822735127	297.2070623107226	18.8	15:13:19
17285.0%	3457000	-320882.5798870702	301.95719802241473	18.8	15:13:10
17290.0%	3458000	-320207.8110989018	300.5256499432785	18.8	15:13:01
17295.0%	3459000	-320067.8832532861	297.1046402105562	18.8	15:12:52
17300.0%	3460000	-320654.05658269045	298.626068917246	18.8	15:12:43
17305.0%	3461000	-321244.7027769794	300.07113020012486	18.8	15:12:34
17310.0%	3462000	-321405.2859887325	300.69873096240906	18.8	15:12:25
17315.0%	3463000	-321599.60415193136	298.7809456958997	18.8	15:12:16
17320.0%	3464000	-320939.89934386266	299.51595134695356	18.8	15:12:07
17325.0%	3465000	-320689.76798741706	300.49047539426107	18.8	15:11:58
17330.0%	3466000	-321020.2033517503	299.41410592909267	18.8	15:11:49
17335.0%	3467000	-320998.96951481956	299.55933424177596	18.8	15:11:40
17340.0%	3468000	-320771.22924394906	298.09340027278404	18.8	15:11:31
17345.0%	3469000	-321744.274925709	303.5024804592866	18.8	15:11:22
17350.0%	3470000	-320184.1135602556	299.5524539806506	18.8	15:11:13
17355.0%	3471000	-321277.79159873445	299.5575367055304	18.8	15:11:04
17360.0%	3472000	-320809.29656487354	295.7303329878714	18.8	15:10:55
17365.0%	3473000	-320475.7020110171	302.20754485154055	18.8	15:10:46
17370.0%	3474000	-320355.3170023004	299.9357000836622	18.8	15:10:37
17375.0%	3475000	-320690.8028594956	294.30424489345216	18.8	15:10:28
